location,month,year,water_usage
47828,12,2012,2244
47830,12,2012,1496
47834,12,2012,5984
47836,12,2012,2244
47838,12,2012,1496
47840,12,2012,1496
47842,12,2012,4488
47844,12,2012,1496
47846,12,2012,2244
47848,12,2012,2992
47850,12,2012,748
47852,12,2012,0
47854,12,2012,1496
47872,12,2012,2244
47874,12,2012,0
47876,12,2012,1496
47878,12,2012,2992
47880,12,2012,1496
47884,12,2012,1496
47886,12,2012,1496
47888,12,2012,1496
47990,12,2012,5236
47992,12,2012,2244
47994,12,2012,748
48006,12,2012,1496
48008,12,2012,748
48010,12,2012,2244
48012,12,2012,2244
48014,12,2012,2244
48016,12,2012,2244
48018,12,2012,4488
48022,12,2012,2992
48024,12,2012,3740
48026,12,2012,4488
48028,12,2012,748
48038,12,2012,5236
48040,12,2012,2992
48042,12,2012,1496
48044,12,2012,2244
48046,12,2012,3740
48048,12,2012,1496
48050,12,2012,0
48052,12,2012,2992
48054,12,2012,1496
48056,12,2012,0
48058,12,2012,0
48060,12,2012,1496
48062,12,2012,0
48066,12,2012,2992
48068,12,2012,748
48070,12,2012,2992
48072,12,2012,5236
48092,12,2012,7480
48094,12,2012,3740
48096,12,2012,1496
48146,12,2012,1496
48152,12,2012,1496
48154,12,2012,13464
48158,12,2012,2992
48170,12,2012,5984
48202,12,2012,1496
48204,12,2012,0
48206,12,2012,5236
48208,12,2012,1496
48210,12,2012,2244
48212,12,2012,1496
48214,12,2012,3740
48216,12,2012,2992
48218,12,2012,5236
48236,12,2012,2244
48238,12,2012,2992
48240,12,2012,2992
48312,12,2012,0
48314,12,2012,2244
48316,12,2012,0
48318,12,2012,1496
48320,12,2012,2244
48322,12,2012,748
48336,12,2012,8228
48340,12,2012,6732
48342,12,2012,2244
48344,12,2012,0
48346,12,2012,3740
48348,12,2012,2992
48364,12,2012,0
48366,12,2012,1496
48368,12,2012,2992
48372,12,2012,2992
48374,12,2012,0
48378,12,2012,8976
48380,12,2012,0
48396,12,2012,2992
48400,12,2012,0
48404,12,2012,0
48416,12,2012,2992
48420,12,2012,1496
48426,12,2012,2244
48428,12,2012,4488
48430,12,2012,3740
48444,12,2012,748
48446,12,2012,2244
48448,12,2012,2244
48450,12,2012,7480
48452,12,2012,748
48454,12,2012,2244
48456,12,2012,10472
48470,12,2012,26928
48478,12,2012,11968
48486,12,2012,12716
48526,12,2012,2244
48530,12,2012,2244
48532,12,2012,1496
48534,12,2012,2992
48536,12,2012,5236
48538,12,2012,2992
48560,12,2012,1496
48562,12,2012,2992
48564,12,2012,3740
48566,12,2012,5236
48570,12,2012,4488
48572,12,2012,4488
48574,12,2012,2992
48576,12,2012,0
48578,12,2012,2992
48580,12,2012,5236
48582,12,2012,1496
48584,12,2012,748
48586,12,2012,11968
48588,12,2012,2244
48590,12,2012,2244
48592,12,2012,2244
48596,12,2012,748
48598,12,2012,748
48600,12,2012,2244
48602,12,2012,748
48604,12,2012,0
48638,12,2012,2244
48642,12,2012,2992
48644,12,2012,3740
48646,12,2012,2992
48648,12,2012,2992
48650,12,2012,0
48652,12,2012,6732
48654,12,2012,748
48656,12,2012,2244
48658,12,2012,0
48660,12,2012,748
48662,12,2012,1496
48664,12,2012,0
48666,12,2012,5236
48668,12,2012,8976
48670,12,2012,748
48672,12,2012,5236
48674,12,2012,6732
48678,12,2012,0
48682,12,2012,2992
48684,12,2012,0
48686,12,2012,0
48688,12,2012,4488
48690,12,2012,2244
48692,12,2012,1496
48694,12,2012,2992
48700,12,2012,748
48704,12,2012,3740
48706,12,2012,4488
48712,12,2012,0
48714,12,2012,748
48716,12,2012,0
48718,12,2012,2244
48720,12,2012,3740
48722,12,2012,2992
48724,12,2012,2992
48726,12,2012,2244
48728,12,2012,8976
48730,12,2012,6732
48732,12,2012,10472
48734,12,2012,2992
48736,12,2012,2992
48738,12,2012,8228
48740,12,2012,14960
48742,12,2012,5236
48744,12,2012,1496
48746,12,2012,0
48748,12,2012,8976
48750,12,2012,8228
48752,12,2012,2992
48754,12,2012,10472
48756,12,2012,2992
48758,12,2012,748
48764,12,2012,6732
48766,12,2012,2244
48768,12,2012,2244
48780,12,2012,0
48782,12,2012,748
48788,12,2012,1496
48822,12,2012,2244
48824,12,2012,1496
48826,12,2012,2244
48828,12,2012,2244
48830,12,2012,2992
48832,12,2012,2244
48834,12,2012,748
48836,12,2012,5236
48838,12,2012,13464
48840,12,2012,0
48842,12,2012,2244
48846,12,2012,1496
48848,12,2012,1496
48850,12,2012,8228
48852,12,2012,1496
48854,12,2012,1496
48856,12,2012,0
48858,12,2012,5236
48860,12,2012,6732
48862,12,2012,2992
48864,12,2012,5984
48866,12,2012,2244
48868,12,2012,3740
48870,12,2012,2992
48872,12,2012,748
48874,12,2012,748
48876,12,2012,3740
48878,12,2012,748
48880,12,2012,748
48882,12,2012,2244
48884,12,2012,3740
48886,12,2012,748
48890,12,2012,2992
48892,12,2012,4488
48894,12,2012,0
48896,12,2012,11968
48900,12,2012,5236
48902,12,2012,748
48904,12,2012,0
48908,12,2012,2992
48910,12,2012,2244
48912,12,2012,748
48914,12,2012,748
48916,12,2012,1496
48918,12,2012,748
48922,12,2012,2992
48924,12,2012,3740
48926,12,2012,6732
48928,12,2012,0
48930,12,2012,2244
48932,12,2012,2992
48934,12,2012,5236
48936,12,2012,5236
48938,12,2012,2992
48940,12,2012,2992
48942,12,2012,4488
48944,12,2012,748
48946,12,2012,1496
48948,12,2012,2992
48950,12,2012,7480
48952,12,2012,1496
48954,12,2012,0
48956,12,2012,0
48958,12,2012,748
48964,12,2012,0
48966,12,2012,1496
48968,12,2012,2244
48970,12,2012,1496
48972,12,2012,2992
48974,12,2012,1496
48976,12,2012,8228
48978,12,2012,1496
48980,12,2012,5236
48982,12,2012,2992
48984,12,2012,2992
48988,12,2012,5236
48990,12,2012,2244
48992,12,2012,0
48994,12,2012,2992
49002,12,2012,748
49004,12,2012,3740
49006,12,2012,5236
49008,12,2012,1496
49010,12,2012,5236
49012,12,2012,1496
49016,12,2012,4488
49018,12,2012,8228
49024,12,2012,4488
49026,12,2012,2244
49028,12,2012,3740
49030,12,2012,2244
49032,12,2012,748
49034,12,2012,0
49036,12,2012,2244
49038,12,2012,3740
49042,12,2012,2992
49044,12,2012,748
49046,12,2012,2992
49050,12,2012,11968
49052,12,2012,3740
49054,12,2012,2992
49056,12,2012,0
49058,12,2012,748
49060,12,2012,1496
49062,12,2012,2244
49064,12,2012,3740
49066,12,2012,0
49068,12,2012,9724
49070,12,2012,3740
49074,12,2012,748
49076,12,2012,9724
49090,12,2012,2244
49092,12,2012,0
49094,12,2012,5236
49096,12,2012,5236
49098,12,2012,2992
49100,12,2012,0
49102,12,2012,0
49104,12,2012,5984
49108,12,2012,2244
49110,12,2012,748
49112,12,2012,1496
49114,12,2012,5236
49116,12,2012,0
49120,12,2012,0
49122,12,2012,2992
49124,12,2012,5236
49126,12,2012,1496
49128,12,2012,0
49130,12,2012,1496
49132,12,2012,5236
49134,12,2012,748
49142,12,2012,2244
49144,12,2012,748
49146,12,2012,2244
49148,12,2012,748
49152,12,2012,2244
49154,12,2012,4488
49160,12,2012,5236
49170,12,2012,3740
49172,12,2012,7480
49174,12,2012,2244
49176,12,2012,3740
49178,12,2012,1496
49180,12,2012,748
49182,12,2012,5984
49184,12,2012,748
49186,12,2012,748
49190,12,2012,3740
49198,12,2012,0
49202,12,2012,0
49206,12,2012,4488
49208,12,2012,6732
49210,12,2012,2992
49212,12,2012,1496
49218,12,2012,0
49222,12,2012,748
49224,12,2012,2244
49226,12,2012,4488
49228,12,2012,4488
49230,12,2012,1496
49236,12,2012,2244
49306,12,2012,7480
49308,12,2012,5984
49310,12,2012,5236
49312,12,2012,5984
49314,12,2012,2244
49316,12,2012,2992
49350,12,2012,2244
49360,12,2012,7480
49364,12,2012,1496
49370,12,2012,2244
49372,12,2012,2244
49374,12,2012,2992
49376,12,2012,2244
49378,12,2012,8228
49380,12,2012,0
49382,12,2012,2244
49384,12,2012,0
49404,12,2012,5236
49408,12,2012,3740
49410,12,2012,4488
49414,12,2012,2992
49416,12,2012,1496
49420,12,2012,3740
49422,12,2012,15708
49424,12,2012,1496
49426,12,2012,748
49428,12,2012,2992
49430,12,2012,2244
49432,12,2012,4488
49434,12,2012,4488
49436,12,2012,3740
49440,12,2012,748
49442,12,2012,1496
49446,12,2012,0
49450,12,2012,13464
49454,12,2012,748
49456,12,2012,0
49458,12,2012,1496
49460,12,2012,0
49468,12,2012,1496
49470,12,2012,0
49472,12,2012,0
49474,12,2012,2992
49476,12,2012,4488
49478,12,2012,2244
49480,12,2012,0
49482,12,2012,3740
49484,12,2012,2244
49486,12,2012,5236
49488,12,2012,2244
49490,12,2012,1496
49494,12,2012,2992
49496,12,2012,748
49504,12,2012,748
49506,12,2012,748
49508,12,2012,0
49510,12,2012,3740
49512,12,2012,1496
49514,12,2012,3740
49516,12,2012,748
49518,12,2012,2244
49520,12,2012,4488
49522,12,2012,748
49532,12,2012,2992
49534,12,2012,32912
49536,12,2012,4488
49538,12,2012,1496
49540,12,2012,2244
49542,12,2012,2244
49544,12,2012,748
49546,12,2012,1496
49548,12,2012,4488
49550,12,2012,2244
49552,12,2012,8228
49554,12,2012,6732
49556,12,2012,1496
49558,12,2012,3740
49562,12,2012,748
49564,12,2012,5236
49570,12,2012,3740
49572,12,2012,0
49574,12,2012,2244
49580,12,2012,0
49582,12,2012,2244
49584,12,2012,2992
49586,12,2012,5984
49588,12,2012,1496
49590,12,2012,1496
49592,12,2012,4488
49594,12,2012,3740
49596,12,2012,0
49600,12,2012,2992
49604,12,2012,0
49608,12,2012,3740
49636,12,2012,1496
49638,12,2012,6732
49640,12,2012,748
49642,12,2012,748
49644,12,2012,2992
49648,12,2012,2244
49650,12,2012,748
49652,12,2012,0
49654,12,2012,0
49656,12,2012,0
49658,12,2012,7480
49660,12,2012,5236
49662,12,2012,5236
49664,12,2012,2992
49666,12,2012,0
49668,12,2012,3740
49670,12,2012,1496
49672,12,2012,0
49674,12,2012,3740
49676,12,2012,2992
49678,12,2012,11220
49680,12,2012,1496
49682,12,2012,1496
49684,12,2012,3740
49686,12,2012,1496
49690,12,2012,5984
49692,12,2012,1496
49694,12,2012,3740
49698,12,2012,748
49700,12,2012,2244
49704,12,2012,2992
49706,12,2012,29172
49716,12,2012,0
49718,12,2012,1496
49720,12,2012,2992
49724,12,2012,5984
49796,12,2012,1496
49804,12,2012,0
49806,12,2012,0
49808,12,2012,5984
49810,12,2012,2244
49824,12,2012,10472
49826,12,2012,2244
49828,12,2012,2244
49836,12,2012,1496
49838,12,2012,11220
49840,12,2012,5236
49842,12,2012,5236
49856,12,2012,4488
49862,12,2012,6732
49864,12,2012,18700
49866,12,2012,9724
49868,12,2012,0
49870,12,2012,0
49872,12,2012,2244
49874,12,2012,4488
49880,12,2012,0
49882,12,2012,2992
49884,12,2012,16456
49886,12,2012,748
49888,12,2012,4488
49890,12,2012,7480
49894,12,2012,2992
50018,12,2012,1496
50020,12,2012,748
50022,12,2012,2244
50024,12,2012,2244
50186,12,2012,4488
50576,12,2012,1496
50578,12,2012,1496
50580,12,2012,2244
50582,12,2012,3740
50584,12,2012,1496
50586,12,2012,1496
50588,12,2012,5236
50596,12,2012,4488
50598,12,2012,2992
50616,12,2012,7480
50618,12,2012,0
50622,12,2012,1496
50624,12,2012,1496
50626,12,2012,3740
50628,12,2012,0
50630,12,2012,3740
50632,12,2012,6732
50634,12,2012,5984
50636,12,2012,2244
50656,12,2012,1496
50658,12,2012,748
50664,12,2012,3740
50666,12,2012,9724
50668,12,2012,2992
50670,12,2012,748
50674,12,2012,1496
50790,12,2012,2992
50792,12,2012,1496
50794,12,2012,5236
50798,12,2012,5984
50800,12,2012,1496
50802,12,2012,2244
50824,12,2012,23188
50830,12,2012,748
50836,12,2012,2992
50838,12,2012,2992
50862,12,2012,3740
50864,12,2012,0
50868,12,2012,4488
50906,12,2012,0
50908,12,2012,1496
50910,12,2012,4488
50924,12,2012,2992
50926,12,2012,0
50928,12,2012,5236
50930,12,2012,2244
50932,12,2012,2244
50936,12,2012,748
50938,12,2012,7480
50940,12,2012,6732
50942,12,2012,2992
50944,12,2012,1496
50946,12,2012,2992
50948,12,2012,1496
50950,12,2012,748
50954,12,2012,0
50956,12,2012,5236
50958,12,2012,2992
50960,12,2012,3740
50962,12,2012,2244
50964,12,2012,4488
50966,12,2012,2244
50968,12,2012,1496
50970,12,2012,748
50972,12,2012,748
50974,12,2012,2992
50976,12,2012,4488
50978,12,2012,748
50980,12,2012,2992
50982,12,2012,1496
50984,12,2012,2992
50986,12,2012,2992
50992,12,2012,7480
50994,12,2012,4488
50996,12,2012,3740
50998,12,2012,2244
51000,12,2012,1496
51002,12,2012,2244
51004,12,2012,3740
51006,12,2012,2244
51008,12,2012,1496
51010,12,2012,2992
51012,12,2012,2992
51014,12,2012,1496
51018,12,2012,4488
51026,12,2012,1496
51030,12,2012,6732
51034,12,2012,2244
51042,12,2012,0
51044,12,2012,2992
51046,12,2012,1496
51048,12,2012,1496
51050,12,2012,2244
51052,12,2012,1496
51054,12,2012,748
51056,12,2012,9724
51058,12,2012,2992
51060,12,2012,6732
51062,12,2012,2992
51064,12,2012,1496
51066,12,2012,2992
51068,12,2012,2244
51070,12,2012,2244
51074,12,2012,1496
51076,12,2012,2244
51080,12,2012,0
51082,12,2012,2244
51084,12,2012,1496
51086,12,2012,1496
51088,12,2012,1496
51090,12,2012,3740
51092,12,2012,2992
51098,12,2012,6732
51100,12,2012,748
51102,12,2012,1496
51104,12,2012,2992
51108,12,2012,1496
51110,12,2012,2992
51112,12,2012,2244
51114,12,2012,4488
51120,12,2012,1496
51122,12,2012,3740
51124,12,2012,748
51126,12,2012,2992
51128,12,2012,1496
51132,12,2012,1496
51134,12,2012,2992
51138,12,2012,1496
51140,12,2012,2244
51142,12,2012,1496
51144,12,2012,748
51146,12,2012,748
51148,12,2012,0
51150,12,2012,3740
51152,12,2012,1496
51156,12,2012,3740
51158,12,2012,1496
51160,12,2012,2244
51162,12,2012,1496
51164,12,2012,3740
51166,12,2012,4488
51168,12,2012,2244
51170,12,2012,1496
51174,12,2012,3740
51176,12,2012,2244
51178,12,2012,0
51180,12,2012,2992
51182,12,2012,1496
51184,12,2012,2992
51186,12,2012,9724
51188,12,2012,3740
51190,12,2012,1496
51192,12,2012,1496
51194,12,2012,4488
51198,12,2012,748
51200,12,2012,3740
51202,12,2012,3740
51206,12,2012,1496
51208,12,2012,3740
51210,12,2012,1496
51212,12,2012,0
51214,12,2012,2244
51216,12,2012,4488
51218,12,2012,748
51220,12,2012,4488
51222,12,2012,0
51230,12,2012,2244
51236,12,2012,4488
51238,12,2012,3740
51240,12,2012,1496
51242,12,2012,5236
51244,12,2012,10472
51246,12,2012,3740
51248,12,2012,748
51250,12,2012,2244
51256,12,2012,748
51258,12,2012,2992
51260,12,2012,2992
51262,12,2012,4488
51264,12,2012,3740
51266,12,2012,5236
51268,12,2012,2992
51270,12,2012,748
51274,12,2012,1496
51276,12,2012,2992
51278,12,2012,748
51280,12,2012,4488
51282,12,2012,0
51284,12,2012,2244
51286,12,2012,2244
51288,12,2012,2244
51290,12,2012,2244
51292,12,2012,4488
51294,12,2012,1496
51296,12,2012,5984
51298,12,2012,4488
51300,12,2012,3740
51302,12,2012,1496
51304,12,2012,748
51306,12,2012,2992
51308,12,2012,3740
51316,12,2012,2992
51318,12,2012,748
51320,12,2012,748
51322,12,2012,0
51324,12,2012,7480
51326,12,2012,3740
51328,12,2012,3740
51330,12,2012,3740
51332,12,2012,2992
51334,12,2012,0
51336,12,2012,7480
51338,12,2012,3740
51364,12,2012,0
51366,12,2012,1496
51368,12,2012,0
51370,12,2012,2992
51372,12,2012,748
51374,12,2012,2992
51378,12,2012,748
51380,12,2012,2244
51382,12,2012,1496
51384,12,2012,2992
51386,12,2012,748
51388,12,2012,0
51390,12,2012,3740
51392,12,2012,4488
51394,12,2012,8228
51398,12,2012,748
51404,12,2012,2244
51406,12,2012,748
51408,12,2012,5984
51410,12,2012,1496
51412,12,2012,4488
51414,12,2012,1496
51416,12,2012,2244
51418,12,2012,2244
51420,12,2012,2244
51434,12,2012,2244
51436,12,2012,2244
51438,12,2012,1496
51522,12,2012,748
51524,12,2012,2244
51584,12,2012,1496
51586,12,2012,2244
51594,12,2012,748
51606,12,2012,9724
51608,12,2012,3740
51610,12,2012,1496
51612,12,2012,1496
51614,12,2012,2244
51616,12,2012,2244
51618,12,2012,2244
51620,12,2012,4488
51622,12,2012,2992
51628,12,2012,3740
51630,12,2012,6732
51632,12,2012,4488
51634,12,2012,2244
51636,12,2012,3740
51638,12,2012,2992
51640,12,2012,2244
51642,12,2012,1496
51644,12,2012,2992
51646,12,2012,2244
51650,12,2012,5984
51652,12,2012,4488
51654,12,2012,748
51662,12,2012,1496
51668,12,2012,1496
51680,12,2012,10472
51682,12,2012,4488
51684,12,2012,4488
51696,12,2012,2244
51698,12,2012,0
51702,12,2012,0
51704,12,2012,5236
51706,12,2012,4488
51708,12,2012,0
51710,12,2012,2244
51712,12,2012,1496
51820,12,2012,1496
51822,12,2012,748
51830,12,2012,2992
51832,12,2012,4488
51834,12,2012,2244
51836,12,2012,3740
51838,12,2012,5236
51840,12,2012,748
51842,12,2012,8228
51844,12,2012,1496
51846,12,2012,2244
51862,12,2012,3740
51864,12,2012,2244
51866,12,2012,0
51868,12,2012,1496
51882,12,2012,4488
51884,12,2012,2992
51886,12,2012,2244
51890,12,2012,748
51892,12,2012,2244
51894,12,2012,0
51896,12,2012,3740
51898,12,2012,2244
51900,12,2012,2244
51902,12,2012,1496
51906,12,2012,2992
51908,12,2012,2244
51910,12,2012,2244
51912,12,2012,4488
51914,12,2012,2244
51916,12,2012,3740
51920,12,2012,4488
51922,12,2012,5984
51924,12,2012,4488
51926,12,2012,0
51928,12,2012,0
51930,12,2012,2992
51932,12,2012,9724
51934,12,2012,5984
51936,12,2012,5236
51938,12,2012,3740
51940,12,2012,17204
51944,12,2012,2992
51946,12,2012,7480
51948,12,2012,2992
51950,12,2012,8228
51952,12,2012,5236
51956,12,2012,2992
51958,12,2012,0
51960,12,2012,3740
51962,12,2012,11220
51964,12,2012,2992
51966,12,2012,2244
51970,12,2012,2992
51972,12,2012,2992
51974,12,2012,1496
51976,12,2012,3740
51978,12,2012,4488
51980,12,2012,3740
51982,12,2012,1496
51984,12,2012,2244
51986,12,2012,1496
51988,12,2012,4488
51990,12,2012,2244
51992,12,2012,3740
52000,12,2012,2992
52002,12,2012,2244
52004,12,2012,748
52006,12,2012,748
52008,12,2012,748
52010,12,2012,5984
52012,12,2012,2992
52014,12,2012,3740
52016,12,2012,5236
52018,12,2012,2992
52020,12,2012,748
52022,12,2012,1496
52024,12,2012,2992
52026,12,2012,2244
52028,12,2012,1496
52030,12,2012,0
52032,12,2012,2244
52034,12,2012,1496
52036,12,2012,0
52038,12,2012,4488
52040,12,2012,0
52042,12,2012,10472
52044,12,2012,2244
52046,12,2012,2244
52048,12,2012,2244
52050,12,2012,748
52052,12,2012,1496
52054,12,2012,2992
52056,12,2012,5984
52058,12,2012,1496
52060,12,2012,748
52062,12,2012,0
52064,12,2012,1496
52066,12,2012,3740
52068,12,2012,2992
52070,12,2012,0
52072,12,2012,2244
52074,12,2012,3740
52076,12,2012,748
52078,12,2012,5984
52080,12,2012,2244
52102,12,2012,4488
52104,12,2012,0
52124,12,2012,4488
52136,12,2012,3740
52138,12,2012,2244
52146,12,2012,2244
52148,12,2012,2244
52160,12,2012,5984
52162,12,2012,2992
52164,12,2012,2992
52166,12,2012,748
52168,12,2012,2992
52170,12,2012,2992
52172,12,2012,2992
52174,12,2012,8228
52190,12,2012,3740
52192,12,2012,2244
52206,12,2012,5236
52224,12,2012,2992
52226,12,2012,3740
52228,12,2012,5236
52230,12,2012,1496
52234,12,2012,12716
52236,12,2012,748
52238,12,2012,3740
52240,12,2012,1496
52242,12,2012,12716
52250,12,2012,748
52252,12,2012,2244
52254,12,2012,1496
52272,12,2012,3740
52274,12,2012,2244
52276,12,2012,2244
52300,12,2012,0
52302,12,2012,5236
52304,12,2012,3740
52306,12,2012,748
52308,12,2012,5236
52316,12,2012,1496
52318,12,2012,1496
52326,12,2012,1496
52330,12,2012,1496
52336,12,2012,5236
52346,12,2012,2244
52354,12,2012,3740
52356,12,2012,1496
52358,12,2012,1496
52360,12,2012,0
52362,12,2012,6732
52364,12,2012,2992
52366,12,2012,11968
52384,12,2012,1496
52386,12,2012,748
52392,12,2012,3740
52394,12,2012,3740
52396,12,2012,2992
52398,12,2012,2992
52400,12,2012,2244
52402,12,2012,2244
52406,12,2012,3740
52414,12,2012,2992
52438,12,2012,3740
52458,12,2012,0
52460,12,2012,2992
52462,12,2012,2244
52464,12,2012,1496
52466,12,2012,6732
52468,12,2012,3740
52470,12,2012,5984
52472,12,2012,748
52474,12,2012,748
52476,12,2012,2992
52478,12,2012,4488
52480,12,2012,748
52482,12,2012,2244
52484,12,2012,5984
52486,12,2012,2992
52488,12,2012,2244
52492,12,2012,748
52494,12,2012,5236
52496,12,2012,2244
52498,12,2012,748
52500,12,2012,2992
52502,12,2012,2244
52504,12,2012,2992
52506,12,2012,2992
52508,12,2012,2244
52522,12,2012,2244
52524,12,2012,4488
52526,12,2012,0
52528,12,2012,748
52530,12,2012,748
52532,12,2012,0
52534,12,2012,748
52536,12,2012,748
52538,12,2012,5984
52540,12,2012,2992
52542,12,2012,748
52544,12,2012,1496
52546,12,2012,2992
52548,12,2012,748
52550,12,2012,4488
52552,12,2012,2992
52554,12,2012,14212
52564,12,2012,2992
52578,12,2012,1496
52582,12,2012,2992
52584,12,2012,3740
52586,12,2012,748
52588,12,2012,748
52590,12,2012,1496
52592,12,2012,5236
52594,12,2012,748
52596,12,2012,1496
52608,12,2012,2992
52610,12,2012,5236
52612,12,2012,1496
52620,12,2012,748
52622,12,2012,2244
52624,12,2012,1496
52626,12,2012,0
52628,12,2012,0
52630,12,2012,3740
52632,12,2012,748
52634,12,2012,1496
52636,12,2012,2244
52638,12,2012,748
52640,12,2012,1496
52642,12,2012,1496
52646,12,2012,2244
52648,12,2012,2244
52650,12,2012,2992
52652,12,2012,1496
52654,12,2012,1496
52656,12,2012,1496
52658,12,2012,1496
52660,12,2012,0
52662,12,2012,748
52664,12,2012,3740
52666,12,2012,6732
52668,12,2012,2992
52680,12,2012,2244
52682,12,2012,3740
52684,12,2012,1496
52686,12,2012,2992
52688,12,2012,6732
52690,12,2012,8976
52692,12,2012,2244
52694,12,2012,2992
52696,12,2012,3740
52724,12,2012,2992
52726,12,2012,3740
52728,12,2012,1496
52730,12,2012,1496
52732,12,2012,1496
52734,12,2012,2992
52736,12,2012,2992
52738,12,2012,0
52746,12,2012,3740
52748,12,2012,1496
52750,12,2012,5984
52754,12,2012,5984
52756,12,2012,1496
52758,12,2012,1496
52760,12,2012,748
52762,12,2012,1496
52764,12,2012,748
52766,12,2012,3740
52768,12,2012,748
52770,12,2012,1496
52772,12,2012,1496
52774,12,2012,2244
52776,12,2012,2992
52778,12,2012,2244
52780,12,2012,748
52782,12,2012,748
52784,12,2012,1496
52786,12,2012,2244
52788,12,2012,1496
52790,12,2012,1496
52792,12,2012,748
52794,12,2012,748
52796,12,2012,2244
52798,12,2012,2992
52800,12,2012,2244
52804,12,2012,1496
52806,12,2012,748
52808,12,2012,2992
52810,12,2012,1496
52812,12,2012,748
52814,12,2012,748
52816,12,2012,2244
52818,12,2012,748
52820,12,2012,1496
52822,12,2012,2244
52824,12,2012,2992
52826,12,2012,1496
52836,12,2012,1496
52838,12,2012,2244
52840,12,2012,748
52842,12,2012,1496
52844,12,2012,1496
52846,12,2012,748
52848,12,2012,2244
52850,12,2012,2992
52852,12,2012,1496
52854,12,2012,1496
52856,12,2012,0
52858,12,2012,1496
52860,12,2012,1496
52862,12,2012,1496
52864,12,2012,5236
52866,12,2012,2244
52868,12,2012,0
52870,12,2012,748
52874,12,2012,748
52876,12,2012,1496
52878,12,2012,748
52880,12,2012,0
52882,12,2012,1496
52884,12,2012,1496
52886,12,2012,7480
52888,12,2012,2992
52890,12,2012,9724
52892,12,2012,2244
52894,12,2012,15708
52896,12,2012,2244
52898,12,2012,1496
52900,12,2012,2244
52902,12,2012,2244
52904,12,2012,3740
52906,12,2012,5236
52908,12,2012,2992
52910,12,2012,1496
52912,12,2012,2244
52914,12,2012,6732
52916,12,2012,2244
52918,12,2012,4488
52920,12,2012,3740
52922,12,2012,2992
52924,12,2012,2244
52926,12,2012,5236
52928,12,2012,8228
52930,12,2012,5236
52932,12,2012,748
52934,12,2012,1496
52936,12,2012,2244
52938,12,2012,2992
52940,12,2012,2244
52952,12,2012,2992
52964,12,2012,2244
52966,12,2012,0
52968,12,2012,3740
52970,12,2012,748
52972,12,2012,748
52974,12,2012,3740
52976,12,2012,2992
52978,12,2012,748
52980,12,2012,748
52982,12,2012,0
52990,12,2012,1496
52992,12,2012,0
52994,12,2012,1496
52996,12,2012,2992
52998,12,2012,0
53000,12,2012,0
53002,12,2012,748
53004,12,2012,748
53006,12,2012,1496
53008,12,2012,1496
53014,12,2012,2244
53016,12,2012,748
53018,12,2012,2244
53020,12,2012,1496
53022,12,2012,1496
53024,12,2012,748
53026,12,2012,1496
53028,12,2012,748
53034,12,2012,5984
53036,12,2012,748
53038,12,2012,1496
53040,12,2012,6732
53046,12,2012,2244
53048,12,2012,3740
53058,12,2012,1496
53060,12,2012,4488
53062,12,2012,3740
53064,12,2012,2244
53066,12,2012,5984
53068,12,2012,5984
53070,12,2012,4488
53072,12,2012,5984
53074,12,2012,1496
53076,12,2012,3740
53078,12,2012,2244
53094,12,2012,5984
53096,12,2012,2992
53148,12,2012,2992
53156,12,2012,3740
53158,12,2012,4488
53160,12,2012,2244
53162,12,2012,1496
53164,12,2012,1496
53166,12,2012,748
53168,12,2012,2244
53170,12,2012,5984
53172,12,2012,9724
53174,12,2012,10472
53176,12,2012,748
53178,12,2012,0
53180,12,2012,748
53182,12,2012,2992
53184,12,2012,2244
53186,12,2012,2992
53188,12,2012,2992
53190,12,2012,1496
53192,12,2012,3740
53194,12,2012,3740
53196,12,2012,748
53204,12,2012,748
53234,12,2012,2992
53236,12,2012,1496
53238,12,2012,0
53244,12,2012,748
53246,12,2012,748
53248,12,2012,4488
53250,12,2012,1496
53252,12,2012,3740
53254,12,2012,1496
53256,12,2012,2992
53258,12,2012,7480
53260,12,2012,4488
53262,12,2012,1496
53264,12,2012,5236
53266,12,2012,1496
53268,12,2012,3740
53270,12,2012,4488
53272,12,2012,3740
53274,12,2012,1496
53276,12,2012,5236
53278,12,2012,5984
53280,12,2012,2992
53282,12,2012,2992
53284,12,2012,2992
53286,12,2012,5236
53288,12,2012,3740
53290,12,2012,2244
53292,12,2012,3740
53294,12,2012,2244
53296,12,2012,2992
53298,12,2012,1496
53300,12,2012,2244
53302,12,2012,5236
53304,12,2012,1496
53306,12,2012,748
53308,12,2012,1496
53310,12,2012,0
53312,12,2012,13464
53314,12,2012,2992
53316,12,2012,1496
53318,12,2012,5236
53320,12,2012,5984
53322,12,2012,0
53324,12,2012,13464
53326,12,2012,2992
53328,12,2012,2244
53330,12,2012,1496
53332,12,2012,2244
53334,12,2012,2244
53336,12,2012,3740
53338,12,2012,2992
53342,12,2012,3740
53344,12,2012,2992
53352,12,2012,1496
53354,12,2012,1496
53358,12,2012,8228
53360,12,2012,3740
53362,12,2012,2992
53364,12,2012,1496
53366,12,2012,1496
53368,12,2012,5236
53370,12,2012,1496
53372,12,2012,6732
53374,12,2012,2244
53376,12,2012,2244
53378,12,2012,0
53380,12,2012,2992
53382,12,2012,748
53384,12,2012,1496
53386,12,2012,8228
53406,12,2012,2992
